pk_blobs_00.id0,blobs_00.frame_id0,blobs_00.x0,blobs_00.y0,blobs_00.w0,blobs_00.h0,blobs_00.u0
954,373,13,1224,489,84,273
955,373,16,309,724,96,313
956,373,11,654,792,194,286
957,373,14,856,804,118,268
958,374,12,1186,397,74,175
959,374,13,1221,487,84,277
960,374,16,315,722,96,320
961,374,11,660,797,183,280
962,374,14,854,809,119,266
963,375,12,1182,398,76,175
964,375,13,1216,485,91,266
965,375,16,331,719,87,315
966,375,11,669,795,182,281
967,375,14,852,810,118,266
968,376,12,1181,396,74,180
969,376,13,1217,486,88,264
970,376,16,340,717,84,320
971,376,11,681,787,180,296
972,376,14,847,809,120,267
973,377,12,1176,395,75,176
974,377,13,1215,485,89,263
975,377,16,352,725,100,304
976,377,11,714,792,130,291
977,377,14,841,815,125,259
978,378,12,1178,394,72,178
979,378,13,1215,481,89,269
980,378,11,715,793,124,285
981,378,14,834,821,126,254
982,379,12,1175,393,72,180
983,379,13,1221,486,82,260
984,379,11,723,801,119,271
985,379,14,830,823,127,251
986,380,12,1174,393,71,182
987,380,13,1219,485,82,258
988,380,14,806,822,131,250
989,381,12,1175,392,69,183
990,381,13,1219,483,82,244
991,381,14,798,797,122,287
992,382,12,1172,392,69,181
993,382,13,1219,479,82,242
994,382,11,773,779,165,300
995,383,12,1172,393,67,179
996,383,13,1217,478,83,237
997,383,16,392,725,118,304
998,383,14,790,803,142,279
999,384,12,1172,389,69,185
1000,384,13,1220,476,76,233
1001,385,12,1172,390,68,186
1002,385,13,1220,476,76,233
1003,385,16,404,728,105,296
1004,386,12,1172,389,68,185
1005,386,13,1210,474,80,227
1006,386,16,420,724,87,285
1007,387,12,1173,388,66,185
1008,387,13,1207,474,82,227
1009,387,16,432,716,80,299
1010,387,11,797,797,125,274
1011,388,12,1169,389,66,181
1012,388,13,1207,473,82,228
1013,388,16,445,716,74,297
1014,388,11,807,782,120,317
1015,389,12,1164,389,68,172
1016,389,13,1205,468,83,236
1017,389,16,459,712,70,308
1018,390,12,1161,385,65,175
1019,390,13,1201,468,85,237
1020,390,16,469,715,71,302
1021,390,11,851,788,113,294
1022,390,14,762,864,133,213
1023,391,12,1155,383,70,171
1024,391,13,1200,470,85,231
1025,391,16,475,709,96,316
1026,391,11,855,782,118,301
1027,391,14,761,869,134,208
1028,392,10,717,304,81,196
1029,392,12,1148,385,77,164
1030,392,13,1198,469,84,234
1031,392,16,472,716,113,300
1032,392,-1,4,718,156,338
1033,392,11,866,795,109,284
1034,392,14,754,877,133,206
1035,393,12,1147,384,80,159
1036,393,13,1197,468,81,233
1037,393,16,465,725,170,281
1038,393,-1,2,729,159,317
1039,393,11,872,793,102,288
1040,393,10,725,352,48,147
1041,394,12,1145,385,81,160
1042,394,13,1190,462,83,223
1043,394,16,472,723,171,284
1044,394,-1,1,729,163,317
1045,394,14,740,875,160,210
1046,395,12,1146,383,79,163
1047,395,13,1191,463,81,219
1048,395,16,494,731,128,263
1049,395,14,741,880,162,201
1050,396,13,1188,463,82,217
1051,396,16,488,720,165,288
1052,396,9,3,734,186,312
1053,396,14,739,882,168,199
1054,397,13,1187,461,83,219
1055,397,16,508,730,114,264
1056,397,9,2,737,192,305
1057,397,11,904,790,100,296
1058,397,14,737,882,166,202
1059,397,10,710,356,48,166
1060,398,12,1147,368,60,203
1061,398,13,1189,462,82,211
1062,398,16,515,724,110,276
1063,398,9,3,727,191,317
1064,398,11,922,781,85,293
1065,398,14,740,883,162,201
1066,398,10,706,362,47,136
1067,399,12,1143,368,61,204
1068,399,13,1187,458,83,215
1069,399,-1,11,633,180,428
1070,399,16,522,716,108,293
1071,399,11,927,775,89,308
1072,399,14,731,885,145,192
1073,399,10,706,350,46,179
1074,400,12,1143,372,61,199
1075,400,13,1187,453,83,223
1076,400,-1,23,627,160,443
1077,400,16,539,704,90,316
1078,400,11,932,775,94,310
1079,400,14,729,885,153,191
1080,400,10,702,350,46,177
1081,401,12,1142,373,61,196
1082,401,13,1183,449,83,230
1083,401,-1,31,640,157,415
1084,401,16,553,709,84,308
1085,401,11,940,792,102,288
1086,401,14,728,887,152,189
1087,401,10,695,353,51,175
1088,402,12,1140,371,64,193
1089,402,13,1178,447,86,231
1090,402,-1,29,647,166,402
1091,402,16,567,712,80,306
1092,402,11,944,804,115,271
1093,402,14,725,882,157,195
1094,402,10,690,353,55,174
1095,403,12,1136,370,66,191
1096,403,13,1176,447,89,230
1097,403,16,582,707,74,309
1098,403,11,947,803,129,271
1099,403,14,719,877,164,201
1100,403,10,685,355,58,170
1101,404,12,1134,366,67,197
1102,404,13,1174,446,88,229
1103,404,16,588,711,79,301
1104,404,11,951,800,134,278
1105,404,14,714,877,173,201
1106,404,10,684,351,56,178
1107,405,12,1131,367,69,196
1108,405,13,1174,441,83,235
1109,405,16,600,709,76,306
1110,405,11,934,792,168,292
1111,405,14,719,874,162,201
1112,405,10,678,356,59,172
1113,406,12,1129,366,69,196
1114,406,13,1172,439,83,236
1115,406,16,603,716,96,295
1116,406,9,80,735,217,305
1117,406,11,933,796,174,288
1118,406,14,724,876,158,200
1119,406,10,677,359,55,169
1120,407,12,1126,364,71,200
1121,407,13,1173,435,84,239
1122,407,16,602,713,113,294
1123,407,9,90,733,216,306
1124,407,11,986,802,117,280
1125,407,14,717,872,167,204
1126,407,10,675,361,46,164
1127,408,12,1128,362,70,203
1128,408,13,1179,433,76,241
1129,408,16,602,695,147,312
1130,408,9,98,728,209,313
1131,408,11,1002,810,109,269
1132,408,14,721,866,159,209
1133,408,10,673,366,48,157
1134,409,12,1114,358,76,185
1135,409,13,1175,432,75,240
1136,409,9,78,681,234,349
1137,409,16,604,695,162,311
1138,409,11,1010,810,108,266
1139,409,14,731,859,144,218
1140,409,10,671,359,46,172
1141,410,12,1116,357,72,184
1142,410,13,1174,429,72,244
1143,410,16,608,700,166,311
1144,410,9,104,724,199,317
1145,410,11,1021,813,103,262
1146,410,14,766,861,117,211
1147,410,10,667,359,45,174
1148,411,12,1115,356,71,186
1149,411,13,1178,426,72,236
1150,411,16,614,703,161,312
1151,411,9,107,720,197,320
1152,411,11,1038,814,95,257
1153,411,14,777,858,100,217
1154,411,10,660,353,49,181
1155,412,12,1116,353,69,192
1156,412,13,1178,428,73,229
1157,412,16,639,715,121,291
1158,412,9,115,709,179,336
1159,412,11,1047,813,97,260
1160,412,14,781,848,103,227
1161,412,10,656,357,49,176
1162,413,12,1115,353,69,188
1163,413,13,1173,423,81,223
1164,413,9,179,698,108,333
1165,413,16,650,709,110,300
1166,413,11,1070,806,88,279
1167,413,14,787,846,101,229
1168,413,10,653,357,48,183
1169,414,12,1114,352,67,191
1170,414,13,1171,424,81,222
1171,414,9,190,705,95,317
1172,414,16,659,713,104,290
1173,414,11,1067,801,104,289
1174,414,14,791,845,100,232
1175,414,10,651,360,47,179
1176,415,10,642,357,62,179
1177,415,12,1110,353,70,188
1178,415,13,1167,422,81,225
1179,415,9,203,705,95,311
1180,415,16,671,708,92,291
1181,415,11,1078,806,99,274
1182,415,14,802,853,91,217
1183,416,12,1111,349,65,191
1184,416,13,1168,421,79,226
1185,416,9,221,706,99,309
1186,416,16,681,707,84,287
1187,416,11,1089,814,97,260
1188,416,14,805,849,95,224
1189,417,12,1107,350,67,182
1190,417,13,1162,422,79,220
1191,417,9,229,699,106,326
1192,417,11,1092,819,112,254
1193,418,12,1100,349,70,179
1194,418,13,1162,420,77,224
1195,418,9,234,702,111,309
1196,418,11,1095,824,128,245
1197,419,12,1099,350,69,178
1198,419,13,1164,420,72,222
1199,419,9,243,712,121,298
1200,419,11,1097,821,136,252
1201,420,12,1099,351,69,176
1202,420,13,1162,417,72,224
1203,420,9,246,706,171,308
1204,420,11,1103,819,122,260
1205,421,12,1097,348,70,175
1206,421,13,1161,415,70,226
1207,421,9,262,699,169,313
1208,421,11,1115,812,114,268
1209,422,12,1094,348,71,173
1210,422,13,1159,413,71,228
1211,422,9,274,697,161,312
1212,422,11,1143,812,91,264
1213,423,12,1092,347,69,175
1214,423,13,1158,414,70,223
1215,423,9,275,698,164,309
1216,423,11,1150,802,87,283
1217,424,12,1092,345,68,175
1218,424,13,1157,412,71,225
1219,424,9,275,696,166,314
1220,424,11,1159,803,84,282
1221,424,10,613,387,54,150
1222,425,12,1089,346,67,175
1223,425,13,1155,411,74,220
1224,425,9,288,703,132,299
1225,425,14,859,817,114,256
1226,425,11,1164,804,77,277
1227,425,10,611,387,48,159
1228,426,12,1088,343,66,179
1229,426,13,1153,410,73,215
1230,426,9,299,707,118,296
1231,426,11,1165,808,77,269
1232,426,10,606,396,50,143
1233,427,12,1086,343,65,178
1234,427,13,1154,408,71,214
1235,427,9,311,704,100,305
1236,427,11,1167,810,75,265
1237,427,10,598,398,49,135
1238,428,12,1083,340,66,181
1239,428,13,1154,406,70,218
1240,428,9,330,698,83,318
1241,428,16,785,715,103,272
1242,428,14,877,809,123,266
1243,428,11,1167,812,75,262
1244,428,10,596,390,49,153
1245,429,12,1081,340,67,178
1246,429,13,1153,405,68,222
1247,429,9,342,682,70,345
1248,429,14,885,807,120,270
1249,429,11,1168,812,74,260
1250,429,10,593,397,53,141
1251,430,12,1079,338,67,178
1252,430,13,1152,405,68,220
1253,430,9,352,689,72,337
1254,430,14,892,804,118,282
1255,430,11,1168,812,73,261
1256,430,10,593,401,50,137
1257,431,12,1078,338,70,177
1258,431,13,1152,404,70,222
1259,431,9,366,679,77,349
1260,431,14,894,805,122,274
1261,431,11,1168,812,72,262
1262,431,10,592,396,49,146
1263,432,12,1077,339,70,173
1264,432,13,1148,402,73,219
1265,432,9,377,686,87,343
1266,432,16,825,699,90,290
1267,432,14,905,796,123,279
1268,432,11,1171,809,72,269
1269,432,10,590,395,50,147
1270,433,12,1076,341,72,170
1271,433,13,1152,403,69,216
1272,433,9,377,694,114,318
1273,433,16,829,690,92,303
1274,433,14,904,803,142,266
1275,433,11,1173,807,69,268
1276,433,10,591,393,47,151
1277,434,12,1075,339,72,172
1278,434,13,1152,400,70,220
1279,434,9,379,699,166,298
1280,434,16,834,690,92,304
1281,434,14,915,798,133,275
1282,434,11,1175,809,66,264
1283,434,10,593,391,46,154
1284,435,12,1062,340,74,171
1285,435,13,1152,400,67,218
1286,435,9,384,695,173,298
1287,435,16,834,698,96,289
1288,435,14,921,806,134,266
1289,435,11,1167,810,72,265
1290,435,10,593,391,45,154
1291,436,13,1152,397,66,224
1292,436,9,388,693,179,302
1293,436,16,839,695,106,293
1294,436,14,934,798,128,274
1295,436,11,1161,811,78,267
1296,436,10,593,392,46,156
1297,437,13,1151,394,65,227
1298,437,9,395,689,175,302
1299,437,16,843,713,108,267
1300,437,14,943,793,128,277
1301,437,11,1151,804,87,277
1302,437,10,590,392,49,151
1303,438,13,1151,395,65,226
1304,438,9,417,692,127,296
1305,438,16,849,711,111,264
1306,438,14,952,779,126,297
1307,438,11,1144,803,95,281
1308,438,10,588,395,51,144
1309,439,12,1062,333,68,179
1310,439,13,1149,396,67,220
1311,439,9,421,687,130,306
1312,439,14,957,772,124,305
1313,439,11,1140,804,96,277
1314,439,10,589,396,52,142
1315,440,12,1061,332,67,181
1316,440,10,583,387,64,172
1317,440,13,1148,399,69,205
1318,440,9,433,680,118,316
1319,440,16,860,712,111,259
1320,440,14,961,769,123,309
1321,440,11,1117,810,112,261
1322,441,12,1061,330,67,183
1323,441,13,1139,391,76,198
1324,441,9,442,678,111,315
1325,441,16,873,724,103,247
1326,441,14,966,772,120,310
1327,441,11,1117,811,110,258
1328,441,10,592,402,50,132
1329,442,12,1060,330,67,183
1330,442,10,585,387,70,165
1331,442,13,1140,392,75,196
1332,442,9,468,679,75,293
1333,442,14,981,757,117,323
1334,442,11,1106,811,118,262
1335,443,12,1060,330,68,181
1336,443,10,587,386,70,165
1337,443,13,1139,392,76,196
1338,443,9,476,666,73,336
1339,443,14,993,742,112,327
1340,443,11,1100,811,123,263
1341,444,12,1059,330,69,181
1342,444,10,590,383,71,167
1343,444,13,1141,389,71,199
1344,444,9,491,669,62,313
1345,444,14,995,737,106,333
1346,444,11,1096,807,124,269
1347,445,12,1048,313,71,193
1348,445,13,1140,390,72,200
1349,445,9,507,658,61,352
1350,445,14,1001,739,101,326
1351,445,11,1090,804,125,274
1352,445,10,604,396,52,146
1353,446,12,1048,314,70,192
1354,446,13,1139,387,71,206
1355,446,9,521,665,71,338
1356,446,14,1002,731,101,331
1357,446,11,1082,801,126,276
1358,446,10,605,387,52,161
1359,447,13,1139,385,69,208
1360,447,9,523,677,92,314
1361,447,14,1005,732,99,328
1362,447,11,1076,802,122,273
1363,447,12,1065,315,56,190
1364,447,10,604,390,56,154
1365,448,13,1140,382,66,212
1366,448,9,524,674,105,321
1367,448,14,1004,728,98,334
1368,448,11,1075,798,113,278
1369,448,12,1064,315,53,185
1370,448,10,607,391,51,147
1371,449,13,1137,382,68,203
1372,449,9,518,675,180,296
1373,449,14,1007,718,91,348
1374,449,11,1067,791,117,293
1375,449,12,1060,314,56,188
1376,450,13,1139,379,64,206
1377,450,9,518,683,177,281
1378,450,16,1005,726,98,251
1379,450,11,1060,779,111,305
1380,450,12,1058,313,54,186
1381,451,13,1139,378,64,208
1382,451,9,515,689,180,272
1383,451,14,1016,722,137,355
1384,452,13,1139,373,62,219
1385,452,9,521,690,179,271
1386,452,14,1018,725,135,343
1387,452,12,1054,311,56,188
1388,453,13,1134,375,66,208
1389,453,9,544,683,119,284
1390,453,14,1016,728,139,344
1391,453,12,1051,307,53,195
1392,454,13,1134,375,65,199
1393,454,9,558,681,105,287
1394,454,14,1016,730,142,343
1395,454,12,1051,307,53,197
1396,455,13,1132,373,68,198
1397,455,9,573,683,94,283
1398,455,14,1010,730,151,344
1399,455,12,1050,309,55,194
1400,456,13,1131,372,67,196
1401,456,9,584,681,83,290
1402,456,14,1005,724,149,356
1403,456,12,1051,308,54,194
1404,457,13,1130,369,65,201
1405,457,9,591,680,80,289
1406,457,14,999,721,140,360
1407,457,14,1099,707,85,343
1408,457,12,1049,310,55,189
1409,458,13,1128,368,65,203
1410,458,9,603,683,68,281
1411,458,11,1002,716,143,370
1412,458,14,1096,709,91,341
1413,458,12,1049,310,54,190
1414,459,13,1127,367,67,205
1415,459,9,609,684,71,273
1416,459,11,1007,746,101,311
1417,459,14,1089,714,105,327
1418,459,12,1048,309,53,190
1419,460,13,1126,365,68,210
1420,460,9,620,685,70,269
1421,460,14,1098,698,106,331
1422,460,11,994,746,99,302
1423,460,12,1048,311,55,183
1424,461,13,1124,365,69,205
1425,461,9,622,678,75,283
1426,461,14,1101,696,112,332
1427,461,11,989,742,102,316
1428,461,12,1047,311,57,183
1429,462,10,648,368,71,165
1430,462,13,1124,364,70,207
1431,462,9,628,682,98,277
1432,462,14,1108,696,108,332
1433,462,11,968,735,109,331
1434,462,12,1046,311,58,179
1435,463,12,1042,311,62,181
1436,463,10,657,363,67,174
1437,463,13,1123,364,69,203
1438,463,9,638,679,115,280
1439,463,16,1053,660,84,302
1440,463,14,1115,703,105,315
1441,463,11,956,736,108,330
1442,464,12,1040,311,63,180
1443,464,10,657,366,67,170
1444,464,13,1112,351,78,193
1445,464,9,650,675,127,282
1446,464,16,1050,662,94,288
1447,464,14,1138,695,96,336
1448,464,11,952,731,110,333
1449,465,12,1039,312,64,179
1450,465,13,1112,352,78,192
1451,465,9,658,681,121,272
1452,465,16,1050,659,97,289
1453,465,14,1137,714,110,294
1454,465,11,942,739,117,316
1455,465,10,668,368,55,153
1456,466,12,1039,310,63,181
1457,466,13,1112,350,77,196
1458,466,9,663,679,124,276
1459,466,16,1049,658,101,286
1460,466,14,1124,699,148,320
1461,466,11,912,728,158,335
1462,466,10,673,365,50,157
1463,467,12,1037,309,63,184
1464,467,13,1110,351,79,195
1465,467,9,667,660,168,311
1466,467,16,1058,660,109,269
1467,467,14,1158,705,113,310
1468,467,11,901,727,167,324
1469,467,10,677,360,55,175
1470,468,12,1034,308,65,183
1471,468,13,1112,352,76,192
1472,468,16,1060,662,105,266
1473,468,14,1161,703,114,312
1474,468,11,890,729,184,321
1475,468,10,682,358,52,180
1476,469,13,1114,350,73,193
1477,469,16,1064,652,100,260
1478,469,9,675,671,191,288
1479,469,14,1169,701,109,315
1480,469,11,887,735,185,307
1481,469,10,688,359,46,176
1482,470,13,1113,350,73,191
1483,470,16,1063,649,108,267
1484,470,9,677,667,199,294
1485,470,14,1178,696,100,327
1486,470,10,691,359,52,178
1487,471,13,1111,351,72,190
1488,471,16,1066,647,105,269
1489,471,14,1184,692,98,336
1490,471,10,698,365,51,170
1491,472,13,1111,351,72,189
1492,472,14,1195,684,94,351
1493,472,11,878,755,133,276
1494,472,10,699,360,56,170
1495,473,13,1113,349,68,191
1496,473,16,1084,647,88,259
1497,473,9,727,681,103,259
1498,473,14,1203,680,91,356
1499,473,11,875,746,131,287
1500,473,10,701,355,55,175
1501,474,13,1110,349,69,189
1502,474,16,1094,645,80,257
1503,474,9,734,670,90,278
1504,474,14,1205,678,91,352
1505,474,11,875,744,120,291
1506,474,10,705,354,52,179
1507,475,13,1112,347,68,191
1508,475,16,1100,634,73,260
1509,475,9,744,670,77,277
1510,475,14,1215,687,87,339
1511,475,11,867,732,104,300
1512,475,15,8,329,69,111
1513,475,10,710,354,45,180
1514,476,13,1110,348,70,186
1515,476,16,1104,631,72,267
1516,476,14,1221,687,81,346
1517,476,11,859,724,90,309
1518,477,16,1109,632,70,265
1519,477,14,1223,683,80,355
1520,477,11,851,725,82,307
1521,478,16,1113,631,69,260
1522,478,14,1226,678,87,366
1523,478,11,834,725,94,316
1524,479,13,1106,346,69,178
1525,479,16,1117,631,66,257
1526,479,14,1230,671,86,367
1527,479,11,833,721,92,320
1528,479,10,722,354,47,175
1529,480,16,1121,633,67,254
1530,480,14,1237,674,89,368
1531,480,11,831,733,91,295
1532,481,16,1123,631,62,252
1533,481,14,1241,675,94,362
1534,481,11,817,743,106,280
1535,481,10,731,347,46,158
1536,482,13,1100,344,69,183
1537,482,16,1126,632,65,249
1538,482,14,1244,673,99,365
1539,482,11,802,740,124,280
1540,483,13,1098,343,69,184
1541,483,16,1127,630,63,253
1542,483,14,1245,669,105,368
1543,483,11,797,734,129,290
1544,484,16,1131,628,55,252
1545,484,14,1246,666,106,366
1546,484,11,791,734,133,291
1547,485,13,1094,342,70,182
1548,485,16,1131,627,56,253
1549,485,14,1248,665,106,364
1550,485,11,785,733,137,291
1551,486,13,1089,341,72,179
1552,486,16,1130,627,57,252
1553,486,11,780,698,162,312
1554,486,14,1247,662,107,364
1555,487,13,1088,340,74,182
1556,487,11,778,706,162,301
1557,487,14,1248,656,107,365
1558,488,13,1086,340,77,184
1559,488,11,771,710,168,304
1560,488,14,1253,655,105,364
1561,489,13,1084,337,76,185
1562,489,14,1255,649,102,351
1563,489,11,770,737,104,279
1564,490,13,1083,337,76,182
1565,490,14,1256,645,103,356
1566,490,11,765,731,111,258
1567,491,13,1081,336,78,183
1568,491,14,1257,646,105,352
1569,492,13,1079,335,77,181
1570,492,14,1256,648,108,341
1571,493,13,1077,336,77,177
1572,493,16,1104,608,62,233
1573,493,14,1257,637,109,333
1574,493,11,749,710,97,293
1575,493,10,771,342,52,154
1576,494,13,1076,337,77,176
1577,494,16,1096,603,69,237
1578,494,14,1259,629,106,336
1579,494,11,742,704,99,298
1580,494,10,774,341,51,154
1581,495,13,1077,337,75,178
1582,495,16,1094,600,69,237
1583,495,9,903,677,90,261
1584,495,14,1258,628,106,334
1585,495,11,732,707,110,288
1586,496,13,1076,335,75,182
1587,496,16,1092,596,67,243
1588,496,14,1257,627,107,331
1589,496,11,725,707,118,279
1590,497,13,1077,332,74,183
1591,497,16,1091,595,66,240
1592,497,14,1258,629,102,325
1593,497,11,720,702,115,287
1594,498,13,1076,333,74,175
1595,498,16,1090,597,66,240
1596,498,14,1257,626,102,315
1597,498,9,890,676,182,265
1598,498,11,712,699,129,287
1599,499,16,1087,599,66,237
1600,499,14,1255,624,101,317
1601,499,11,708,695,131,289
1602,500,16,1088,594,62,241
1603,500,14,1255,618,99,327
1604,500,9,923,689,148,245
1605,500,11,686,692,168,296
1606,500,10,804,329,47,156
1607,500,13,1086,320,55,180
1608,501,16,1085,590,66,246
1609,501,14,1255,613,101,335
1610,501,9,911,678,177,269
1611,501,11,680,692,170,299
1612,502,16,1082,591,65,242
1613,502,14,1254,613,103,332
1614,502,9,914,671,170,275
1615,502,11,676,688,161,298
1616,503,16,1079,590,68,241
1617,503,14,1253,614,105,323
1618,503,11,680,689,99,266
1619,503,9,942,680,118,269
1620,504,16,1078,576,67,242
1621,504,14,1255,614,103,314
1622,504,11,678,685,99,273
1623,505,16,1076,577,71,234
1624,505,14,1255,610,101,308
1625,505,11,672,682,105,279
1626,505,9,961,683,106,263
1627,506,16,1075,576,74,232
1628,506,14,1255,600,101,312
1629,506,11,668,675,102,294
1630,506,9,973,673,104,278
1631,507,16,1075,572,73,239
1632,507,14,1257,598,98,308
1633,507,11,665,678,94,288
1634,507,9,995,669,87,280
1635,508,16,1076,572,73,234
1636,508,14,1257,600,95,299
1637,508,11,656,675,94,289
1638,508,9,1004,673,90,274
1639,509,16,1079,569,68,227
1640,509,14,1253,595,99,291
1641,509,11,646,668,99,299
1642,509,9,1006,663,99,299
1643,510,16,1078,569,68,213
1644,510,14,1251,593,102,288
1645,510,11,642,665,101,303
1646,510,9,1015,661,101,306
1647,510,13,1069,305,51,201
1648,511,16,1077,567,66,221
1649,511,14,1251,592,103,287
1650,511,11,635,666,108,298
1651,511,9,1021,664,106,291
1652,511,13,1067,304,52,204
1653,512,14,1251,591,101,286
1654,512,11,632,665,111,291
1655,512,9,1023,661,103,290
1656,512,13,1064,304,52,201
1657,513,14,1248,587,101,289
1658,513,11,627,659,111,293
1659,513,9,1025,649,105,307
1660,513,13,1064,299,52,209
1661,514,14,1246,586,102,288
1662,514,11,624,654,110,296
1663,514,9,1029,664,102,290
1664,514,13,1060,301,52,203
1665,515,14,1244,579,101,293
