in__blobs_00.pdf_id,out__sentiment01.score,out__sentiment01.label,out__sentiment01.pdf_id
822,0.102857143,POSITIVE,822
823,0.108080808,POSITIVE,823
824,0.095,POSITIVE,824
825,0.066666667,POSITIVE,825
826,-0.158928571,NEGATIVE,826
827,0,NEUTRAL,827
828,0.196536797,POSITIVE,828
829,0,NEUTRAL,829
830,0.012608225,POSITIVE,830
831,-0.05,NEGATIVE,831
832,-0.1625,NEGATIVE,832
833,0.119166667,POSITIVE,833
834,0.036646259,POSITIVE,834
835,0.026114082,POSITIVE,835
836,0.041666667,POSITIVE,836
837,0.128636364,POSITIVE,837
838,0.326984127,POSITIVE,838
839,0,NEUTRAL,839
840,0.9,POSITIVE,840
841,0.285,POSITIVE,841
842,-0.010253456,NEGATIVE,842
843,0.074134199,POSITIVE,843
844,0.05,POSITIVE,844
845,0.1025,POSITIVE,845
846,-0.070918367,NEGATIVE,846
847,0.066346154,POSITIVE,847
848,0.207142857,POSITIVE,848
849,0.118181818,POSITIVE,849
850,0.193452381,POSITIVE,850
851,0.025,POSITIVE,851
852,0.057142857,POSITIVE,852
853,0.16547619,POSITIVE,853
854,0.035714286,POSITIVE,854
855,0.161538462,POSITIVE,855
856,0,NEUTRAL,856
857,-0.062727273,NEGATIVE,857
858,0.133303571,POSITIVE,858
859,0.043939394,POSITIVE,859
860,0.192045455,POSITIVE,860
861,0.003985507,POSITIVE,861
862,0.076190476,POSITIVE,862
863,0.087272727,POSITIVE,863
864,0.178472222,POSITIVE,864
865,-0.034469697,NEGATIVE,865
866,0.141856061,POSITIVE,866
867,-0.021969697,NEGATIVE,867
868,0.226785714,POSITIVE,868
869,0.9,POSITIVE,869
870,-0.004166667,NEGATIVE,870
871,0.132936508,POSITIVE,871
872,0.125,POSITIVE,872
873,-0.066666667,NEGATIVE,873
874,0.06879085,POSITIVE,874
875,0.35952381,POSITIVE,875
876,-0.093177656,NEGATIVE,876
877,-0.083333333,NEGATIVE,877
878,0.156666667,POSITIVE,878
879,0.046482684,POSITIVE,879
880,0.126430976,POSITIVE,880
881,0.056666667,POSITIVE,881
882,0,NEUTRAL,882
883,0.1,POSITIVE,883
884,-0.140277778,NEGATIVE,884
885,0.099404762,POSITIVE,885
886,0.018095238,POSITIVE,886
887,0.23115942,POSITIVE,887
888,0.06025641,POSITIVE,888
889,-0.055555556,NEGATIVE,889
890,0.041666667,POSITIVE,890
891,0.157142857,POSITIVE,891
892,0,NEUTRAL,892
893,0.1,POSITIVE,893
894,0.186315789,POSITIVE,894
895,0.103333333,POSITIVE,895
896,0.077982586,POSITIVE,896
897,0.065750916,POSITIVE,897
898,0.5,POSITIVE,898
899,0.109090909,POSITIVE,899
900,0.050549451,POSITIVE,900
901,0.221759259,POSITIVE,901
902,0.030612245,POSITIVE,902
903,0.018707483,POSITIVE,903
904,0.151666667,POSITIVE,904
905,0.17020202,POSITIVE,905
906,0.06875,POSITIVE,906
907,0.093414918,POSITIVE,907
908,0.03377193,POSITIVE,908
909,-0.068888889,NEGATIVE,909
910,-0.011681329,NEGATIVE,910
911,0.030546107,POSITIVE,911
912,0.375,POSITIVE,912
913,0.1,POSITIVE,913
914,0.072222222,POSITIVE,914
915,-0.05,NEGATIVE,915
916,0.046559343,POSITIVE,916
917,0.056534091,POSITIVE,917
918,-0.058418367,NEGATIVE,918
919,0.056666667,POSITIVE,919
920,-0.042857143,NEGATIVE,920
921,0.154861111,POSITIVE,921
922,0.055,POSITIVE,922
923,-0.018222222,NEGATIVE,923
924,-0.18,NEGATIVE,924
925,0.030833333,POSITIVE,925
926,0.117965368,POSITIVE,926
927,0.028571429,POSITIVE,927
928,0.020408163,POSITIVE,928
929,-0.036666667,NEGATIVE,929
930,0.316666667,POSITIVE,930
931,0.03,POSITIVE,931
932,0.185,POSITIVE,932
933,-0.125,NEGATIVE,933
934,0.175,POSITIVE,934
935,0.066071429,POSITIVE,935
936,0.064583333,POSITIVE,936
937,-0.01,NEGATIVE,937
938,0.127777778,POSITIVE,938
939,0.028571429,POSITIVE,939
940,-0.066666667,NEGATIVE,940
941,0.260930736,POSITIVE,941
942,0.025937951,POSITIVE,942
943,-0.048979592,NEGATIVE,943
944,0.029545455,POSITIVE,944
945,0.077513228,POSITIVE,945
946,-0.051587302,NEGATIVE,946
947,0.054680736,POSITIVE,947
948,0.053646465,POSITIVE,948
949,0.050347222,POSITIVE,949
950,0,NEUTRAL,950
951,0.25,POSITIVE,951
952,0.096079932,POSITIVE,952
953,0.127040816,POSITIVE,953
954,-0.014285714,NEGATIVE,954
955,-0.026515152,NEGATIVE,955
956,0.0125,POSITIVE,956
957,0.109259259,POSITIVE,957
958,0.1625,POSITIVE,958
959,-0.022222222,NEGATIVE,959
960,0.158333333,POSITIVE,960
961,-0.03125,NEGATIVE,961
962,-0.140909091,NEGATIVE,962
963,-0.039880952,NEGATIVE,963
964,0.333333333,POSITIVE,964
965,0.372727273,POSITIVE,965
966,-0.073214286,NEGATIVE,966
967,0.233608815,POSITIVE,967
968,0.025,POSITIVE,968
969,-0.001388889,NEGATIVE,969
970,0.050887879,POSITIVE,970
971,0.078333333,POSITIVE,971
972,0.033333333,POSITIVE,972
973,0.027857143,POSITIVE,973
974,0.251623377,POSITIVE,974
975,0.01780303,POSITIVE,975
976,-0.104047619,NEGATIVE,976
977,0.036428571,POSITIVE,977
978,0.032741703,POSITIVE,978
979,-0.076580087,NEGATIVE,979
980,0.034090909,POSITIVE,980
981,-0.048214286,NEGATIVE,981
982,0.046875,POSITIVE,982
983,0.14,POSITIVE,983
984,0.3046875,POSITIVE,984
985,-0.017857143,NEGATIVE,985
986,0.085551948,POSITIVE,986
987,-0.085714286,NEGATIVE,987
988,0.091666667,POSITIVE,988
989,0.073968254,POSITIVE,989
990,0.178333333,POSITIVE,990
991,0.213636364,POSITIVE,991
992,0,NEUTRAL,992
993,0.154166667,POSITIVE,993
994,0.304338843,POSITIVE,994
995,0.45,POSITIVE,995
996,-0.035119048,NEGATIVE,996
997,0.075,POSITIVE,997
998,0.033333333,POSITIVE,998
999,0.073333333,POSITIVE,999
1000,0.088988095,POSITIVE,1000
1001,0.088095238,POSITIVE,1001
1002,0.06,POSITIVE,1002
1003,0.058333333,POSITIVE,1003
1004,0.007936508,POSITIVE,1004
1005,-0.039852941,NEGATIVE,1005
1006,0.067857143,POSITIVE,1006
1007,0.051515152,POSITIVE,1007
1008,0.139417989,POSITIVE,1008
1009,0.243333333,POSITIVE,1009
1010,0.095238095,POSITIVE,1010
1011,0.22,POSITIVE,1011
1012,0.1,POSITIVE,1012
1013,0,NEUTRAL,1013
1014,0.01122807,POSITIVE,1014
1015,-0.053637566,NEGATIVE,1015
1016,0.061111111,POSITIVE,1016
1017,-0.025,NEGATIVE,1017
1018,-0.017727273,NEGATIVE,1018
1019,0.120227273,POSITIVE,1019
1020,-0.009090909,NEGATIVE,1020
1021,0.094444444,POSITIVE,1021
1022,-0.125,NEGATIVE,1022
1023,0.09115873,POSITIVE,1023
1024,0,NEUTRAL,1024
1025,0.060031115,POSITIVE,1025
1026,0.065454545,POSITIVE,1026
1027,0.23,POSITIVE,1027
1028,0.123031746,POSITIVE,1028
1029,0.168518519,POSITIVE,1029
1030,-0.05,NEGATIVE,1030
1031,0.118452381,POSITIVE,1031
1032,0.214285714,POSITIVE,1032
1033,0.009032258,POSITIVE,1033
1034,0.085714286,POSITIVE,1034
1035,0.25,POSITIVE,1035
1036,0.068513131,POSITIVE,1036
1037,0.092857143,POSITIVE,1037
1038,0.055,POSITIVE,1038
1039,-0.016666667,NEGATIVE,1039
1040,-0.075,NEGATIVE,1040
1041,0.113452381,POSITIVE,1041
1042,0.102857143,POSITIVE,1042
1043,-0.028205128,NEGATIVE,1043
1044,0.13956044,POSITIVE,1044
1045,0.003349673,POSITIVE,1045
1046,0.072857143,POSITIVE,1046
1047,0.125,POSITIVE,1047
1048,-0.055714286,NEGATIVE,1048
1049,0.095,POSITIVE,1049
1050,0.082407407,POSITIVE,1050
1051,0.110064935,POSITIVE,1051
1052,0.10952381,POSITIVE,1052
1053,0.126302083,POSITIVE,1053
1054,-0.010606061,NEGATIVE,1054
1055,0.28125,POSITIVE,1055
1056,0.08433908,POSITIVE,1056
1057,0.075,POSITIVE,1057
1058,0,NEUTRAL,1058
1059,0.098809524,POSITIVE,1059
1060,0.25,POSITIVE,1060
1061,0.156031746,POSITIVE,1061
1062,0.129964286,POSITIVE,1062
1063,0.077513228,POSITIVE,1063
1064,0,NEUTRAL,1064
1065,0.1125,POSITIVE,1065
1066,0.176349206,POSITIVE,1066
1067,0.172222222,POSITIVE,1067
1068,0.09375,POSITIVE,1068
1069,0.187179487,POSITIVE,1069
1070,0.046590909,POSITIVE,1070
1071,0.111996337,POSITIVE,1071
1072,0.161675824,POSITIVE,1072
1073,0.1125,POSITIVE,1073
1074,0.088636364,POSITIVE,1074
1075,0.025,POSITIVE,1075
1076,0,NEUTRAL,1076
1077,-0.027626919,NEGATIVE,1077
1078,0.048268398,POSITIVE,1078
1079,-0.005616883,NEGATIVE,1079
1080,0.00196158,POSITIVE,1080
1081,0.08515625,POSITIVE,1081
1082,0.2,POSITIVE,1082
1083,0.212121212,POSITIVE,1083
1084,0.095098039,POSITIVE,1084
1085,0.103444444,POSITIVE,1085
1086,0.067410714,POSITIVE,1086
1087,0.05,POSITIVE,1087
1088,0.275714286,POSITIVE,1088
1089,0.017857143,POSITIVE,1089
1090,0.104166667,POSITIVE,1090
1091,0.194179894,POSITIVE,1091
1092,0.074147727,POSITIVE,1092
1093,0.3625,POSITIVE,1093
1094,0.197619048,POSITIVE,1094
1095,0.116666667,POSITIVE,1095
1096,0.1,POSITIVE,1096
1097,-0.032619048,NEGATIVE,1097
1098,0.048044218,POSITIVE,1098
1099,0.022786305,POSITIVE,1099
1100,0.015,POSITIVE,1100
1101,0.072807018,POSITIVE,1101
1102,0.063888889,POSITIVE,1102
1103,0.144791667,POSITIVE,1103
1104,-0.1625,NEGATIVE,1104
1105,0.067633929,POSITIVE,1105
1106,-0.037819756,NEGATIVE,1106
1107,-0.004545455,NEGATIVE,1107
1108,0.210357143,POSITIVE,1108
1109,0.132359307,POSITIVE,1109
1110,-0.25,NEGATIVE,1110
1111,0.195238095,POSITIVE,1111
1112,-0.009090909,NEGATIVE,1112
1113,0.3625,POSITIVE,1113
1114,-0.079166667,NEGATIVE,1114
1115,-0.026605903,NEGATIVE,1115
1116,0.073709677,POSITIVE,1116
1117,-0.102272727,NEGATIVE,1117
1118,0.225,POSITIVE,1118
1119,0.061805556,POSITIVE,1119
1120,-0.130357143,NEGATIVE,1120
1121,-0.276851852,NEGATIVE,1121
1122,0.100887446,POSITIVE,1122
1123,0.05,POSITIVE,1123
1124,0.147321429,POSITIVE,1124
1125,0.142857143,POSITIVE,1125
1126,-0.11,NEGATIVE,1126
1127,0.027777778,POSITIVE,1127
1128,-0.025952381,NEGATIVE,1128
1129,0.098412698,POSITIVE,1129
1130,0.157647908,POSITIVE,1130
1131,0.102619048,POSITIVE,1131
1132,0.096666667,POSITIVE,1132
1133,0.177128427,POSITIVE,1133
1134,0.036363636,POSITIVE,1134
1135,-0.042857143,NEGATIVE,1135
1136,0.040277778,POSITIVE,1136
1137,0.047558923,POSITIVE,1137
1138,-0.003561823,NEGATIVE,1138
1139,-0.001048951,NEGATIVE,1139
1140,0.022916667,POSITIVE,1140
1141,0.145416667,POSITIVE,1141
1142,0.098310023,POSITIVE,1142
1143,0.111904762,POSITIVE,1143
1144,-0.076388889,NEGATIVE,1144
1145,0.128937729,POSITIVE,1145
1146,0.117558923,POSITIVE,1146
1147,0.039669421,POSITIVE,1147
1148,0,NEUTRAL,1148
1149,-0.102777778,NEGATIVE,1149
1150,0.045833333,POSITIVE,1150
1151,0.070436508,POSITIVE,1151
1152,-0.038690476,NEGATIVE,1152
1153,-0.075,NEGATIVE,1153
1154,-0.004166667,NEGATIVE,1154
1155,-0.021212121,NEGATIVE,1155
1156,0.296778711,POSITIVE,1156
1157,0.092063492,POSITIVE,1157
1158,0.13197995,POSITIVE,1158
1159,0.167857143,POSITIVE,1159
1160,0.119047619,POSITIVE,1160
1161,0.008333333,POSITIVE,1161
1162,0.107142857,POSITIVE,1162
1163,0.122435897,POSITIVE,1163
1164,-0.035353535,NEGATIVE,1164
1165,0.115740741,POSITIVE,1165
1166,0.274659864,POSITIVE,1166
1167,-0.046666667,NEGATIVE,1167
1168,0.06,POSITIVE,1168
1169,0.214664502,POSITIVE,1169
1170,0.001269564,POSITIVE,1170
1171,0.144230769,POSITIVE,1171
1172,0.075,POSITIVE,1172
1173,-0.0875,NEGATIVE,1173
1174,0.153125,POSITIVE,1174
1175,0.071494709,POSITIVE,1175
1176,-0.038333333,NEGATIVE,1176
1177,0.105719697,POSITIVE,1177
1178,0.079166667,POSITIVE,1178
1179,-0.105,NEGATIVE,1179
1180,0.278571429,POSITIVE,1180
1181,0.160117845,POSITIVE,1181
1182,-0.038360882,NEGATIVE,1182
1183,0.017428571,POSITIVE,1183
1184,-0.016666667,NEGATIVE,1184
1185,0.0828125,POSITIVE,1185
1186,-0.3,NEGATIVE,1186
1187,0.037121212,POSITIVE,1187
1188,0.186666667,POSITIVE,1188
1189,0.303703704,POSITIVE,1189
1190,0.113333333,POSITIVE,1190
1191,0.004761905,POSITIVE,1191
1192,0.7,POSITIVE,1192
1193,0.02564162,POSITIVE,1193
1194,0.121428571,POSITIVE,1194
1195,-0.133333333,NEGATIVE,1195
1196,-0.166666667,NEGATIVE,1196
1197,0.054814815,POSITIVE,1197
1198,0.185,POSITIVE,1198
1199,-0.084090909,NEGATIVE,1199
1200,0,NEUTRAL,1200
1201,0.0375,POSITIVE,1201
1202,0.014774603,POSITIVE,1202
1203,1.11E-17,POSITIVE,1203
1204,0.04375,POSITIVE,1204
1205,0.227777778,POSITIVE,1205
1206,0.028787879,POSITIVE,1206
1207,0.023809524,POSITIVE,1207
1208,0.255,POSITIVE,1208
1209,-0.01125,NEGATIVE,1209
1210,-0.1,NEGATIVE,1210
1211,0.114333333,POSITIVE,1211
1212,-0.078571429,NEGATIVE,1212
1213,-0.05,NEGATIVE,1213
1214,0.145204082,POSITIVE,1214
1215,0.109651361,POSITIVE,1215
1216,0.290151515,POSITIVE,1216
1217,0.207334711,POSITIVE,1217
1218,0.251190476,POSITIVE,1218
1219,0.030880952,POSITIVE,1219
1220,0.1,POSITIVE,1220
1221,0.39754329,POSITIVE,1221
1222,0.163988095,POSITIVE,1222
1223,0.347272727,POSITIVE,1223
1224,0.029166667,POSITIVE,1224
1225,0.179834711,POSITIVE,1225
1226,0.194727891,POSITIVE,1226
1227,0.11,POSITIVE,1227
1228,-0.073232323,NEGATIVE,1228
1229,0.08614082,POSITIVE,1229
1230,0.037755102,POSITIVE,1230
1231,0,NEUTRAL,1231
1232,0.191666667,POSITIVE,1232
1233,0.059259259,POSITIVE,1233
1234,-0.144444444,NEGATIVE,1234
1235,0.100505051,POSITIVE,1235
1236,0.165151515,POSITIVE,1236
1237,0.116666667,POSITIVE,1237
1238,-0.069444444,NEGATIVE,1238
1239,0.202777778,POSITIVE,1239
1240,0.046153846,POSITIVE,1240
1241,-0.055279356,NEGATIVE,1241
1242,0.181216931,POSITIVE,1242
1243,-0.146243386,NEGATIVE,1243
1244,0.050757576,POSITIVE,1244
1245,0.022474747,POSITIVE,1245
1246,0.106423611,POSITIVE,1246
1247,0.0625,POSITIVE,1247
1248,-0.007575758,NEGATIVE,1248
1249,0.053409091,POSITIVE,1249
1250,0.054166667,POSITIVE,1250
1251,0.170205026,POSITIVE,1251
1252,0.05,POSITIVE,1252
1253,0.068181818,POSITIVE,1253
1254,0.321428571,POSITIVE,1254
1255,0.076103896,POSITIVE,1255
1256,0,NEUTRAL,1256
1257,0.18377193,POSITIVE,1257
1258,0.083333333,POSITIVE,1258
1259,0,NEUTRAL,1259
1260,0.121428571,POSITIVE,1260
1261,0.199047619,POSITIVE,1261
1262,0.046280027,POSITIVE,1262
1263,-0.028571429,NEGATIVE,1263
1264,-0.097222222,NEGATIVE,1264
1265,0.223214286,POSITIVE,1265
1266,0.075769841,POSITIVE,1266
1267,0.2,POSITIVE,1267
1268,0.035,POSITIVE,1268
1269,0.022272727,POSITIVE,1269
1270,0.15,POSITIVE,1270
1271,0.027777778,POSITIVE,1271
1272,-0.015625,NEGATIVE,1272
1273,0.011363636,POSITIVE,1273
1274,0.146789322,POSITIVE,1274
1275,0.088095238,POSITIVE,1275
1276,0.171428571,POSITIVE,1276
1277,0.174458874,POSITIVE,1277
1278,0.090909091,POSITIVE,1278
1279,0.192777778,POSITIVE,1279
1280,0.110151515,POSITIVE,1280
1281,0.1,POSITIVE,1281
1282,-0.143849206,NEGATIVE,1282
1283,-0.020123106,NEGATIVE,1283
1284,-0.034693878,NEGATIVE,1284
1285,0.154833333,POSITIVE,1285
1286,0.067272727,POSITIVE,1286
1287,0.224074074,POSITIVE,1287
1288,0.005357143,POSITIVE,1288
1289,0.003333333,POSITIVE,1289
1290,0.222619048,POSITIVE,1290
1291,0.132142857,POSITIVE,1291
1292,0.128525641,POSITIVE,1292
1293,0.136796537,POSITIVE,1293
1294,0.045393773,POSITIVE,1294
1295,0.054728836,POSITIVE,1295
1296,-0.002272727,NEGATIVE,1296
1297,0.15,POSITIVE,1297
1298,-0.020588235,NEGATIVE,1298
1299,0.0625,POSITIVE,1299
1300,0.0625,POSITIVE,1300
1301,0.068055556,POSITIVE,1301
1302,-0.09,NEGATIVE,1302
1303,0.0235,POSITIVE,1303
1304,-0.048809524,NEGATIVE,1304
1305,0.073214286,POSITIVE,1305
1306,0.189015152,POSITIVE,1306
1307,0.0225,POSITIVE,1307
1308,0.016666667,POSITIVE,1308
1309,0.064285714,POSITIVE,1309
1310,0.16625,POSITIVE,1310
1311,0.128787879,POSITIVE,1311
1312,0.18452381,POSITIVE,1312
1313,0.016856061,POSITIVE,1313
1314,0.125,POSITIVE,1314
1315,0.167,POSITIVE,1315
1316,0,NEUTRAL,1316
1317,0.025,POSITIVE,1317
1318,0.144871795,POSITIVE,1318
1319,0.110714286,POSITIVE,1319
1320,0.116666667,POSITIVE,1320
1321,-0.025,NEGATIVE,1321
1322,0.025855962,POSITIVE,1322
1323,0.151666667,POSITIVE,1323
1324,0.270833333,POSITIVE,1324
1325,0.128571429,POSITIVE,1325
1326,0.135251323,POSITIVE,1326
1327,0.183116883,POSITIVE,1327
1328,0.03,POSITIVE,1328
1329,0.144444444,POSITIVE,1329
1330,0.039983165,POSITIVE,1330
1331,-0.001046176,NEGATIVE,1331
1332,0.123571429,POSITIVE,1332
1333,-0.068831169,NEGATIVE,1333
1334,0.058974359,POSITIVE,1334
1335,0.205,POSITIVE,1335
1336,0.13,POSITIVE,1336
1337,0.191071429,POSITIVE,1337
1338,0.113392857,POSITIVE,1338
1339,0.025,POSITIVE,1339
1340,0.07032967,POSITIVE,1340
1341,0.059583333,POSITIVE,1341
1342,0.163888889,POSITIVE,1342
1343,0.221428571,POSITIVE,1343
1344,-0.014666667,NEGATIVE,1344
1345,-0.0625,NEGATIVE,1345
1346,0.072527473,POSITIVE,1346
1347,-0.1,NEGATIVE,1347
1348,0.154761905,POSITIVE,1348
1349,-0.103409091,NEGATIVE,1349
1350,0.18375,POSITIVE,1350
1351,0.04,POSITIVE,1351
1352,0,NEUTRAL,1352
1353,-0.063888889,NEGATIVE,1353
1354,0.239583333,POSITIVE,1354
1355,0.064504762,POSITIVE,1355
1356,0.062222222,POSITIVE,1356
1357,0.00952381,POSITIVE,1357
1358,0.003092146,POSITIVE,1358
1359,-0.001153846,NEGATIVE,1359
1360,0.161484848,POSITIVE,1360
1361,0.1,POSITIVE,1361
1362,-0.019940476,NEGATIVE,1362
1363,0.127083333,POSITIVE,1363
1364,0,NEUTRAL,1364
1365,1,POSITIVE,1365
1366,-0.05,NEGATIVE,1366
1367,0.093174603,POSITIVE,1367
1368,-0.035714286,NEGATIVE,1368
1369,0.183333333,POSITIVE,1369
1370,-0.055555556,NEGATIVE,1370
1371,0.1,POSITIVE,1371
1372,0.027210884,POSITIVE,1372
1373,0.094981061,POSITIVE,1373
1374,0.112962963,POSITIVE,1374
1375,-0.018697479,NEGATIVE,1375
1376,0.1875,POSITIVE,1376
1377,-0.014136905,NEGATIVE,1377
1378,0.068843656,POSITIVE,1378
1379,-0.01875,NEGATIVE,1379
1380,0.143555556,POSITIVE,1380
1381,-0.025,NEGATIVE,1381
1382,-0.042857143,NEGATIVE,1382
1383,0.111190476,POSITIVE,1383
1384,0.116666667,POSITIVE,1384
1385,-0.058333333,NEGATIVE,1385
1386,0.059704185,POSITIVE,1386
1387,0.124900794,POSITIVE,1387
1388,0.036827957,POSITIVE,1388
1389,-0.295,NEGATIVE,1389
1390,0.05,POSITIVE,1390
1391,0,NEUTRAL,1391
1392,0.100833333,POSITIVE,1392
1393,0,NEUTRAL,1393
1394,0.125104167,POSITIVE,1394
1395,0.245238095,POSITIVE,1395
1396,0.09,POSITIVE,1396
1397,-0.214285714,NEGATIVE,1397
1398,0.044642857,POSITIVE,1398
1399,0.1875,POSITIVE,1399
1400,-0.095238095,NEGATIVE,1400
1401,0.109684601,POSITIVE,1401
1402,-0.029895105,NEGATIVE,1402
1403,0.183333333,POSITIVE,1403
1404,0.033333333,POSITIVE,1404
1405,0.06530303,POSITIVE,1405
1406,0.028571429,POSITIVE,1406
1407,-0.4,NEGATIVE,1407
1408,0.375,POSITIVE,1408
1409,0.095353084,POSITIVE,1409
1410,0.219230769,POSITIVE,1410
1411,0,NEUTRAL,1411
1412,-0.037878788,NEGATIVE,1412
1413,0.1,POSITIVE,1413
1414,0.113419913,POSITIVE,1414
1415,0,NEUTRAL,1415
1416,0.055861244,POSITIVE,1416
1417,0.146875,POSITIVE,1417
1418,-0.074074074,NEGATIVE,1418
1419,0,NEUTRAL,1419
1420,0.033333333,POSITIVE,1420
1421,0.288888889,POSITIVE,1421
1422,0.114652778,POSITIVE,1422
1423,0.122738095,POSITIVE,1423
1424,0.045575397,POSITIVE,1424
1425,0.075,POSITIVE,1425
1426,-0.117559524,NEGATIVE,1426
1427,0.160648148,POSITIVE,1427
1428,0.2,POSITIVE,1428
1429,0.037619048,POSITIVE,1429
1430,0.056428571,POSITIVE,1430
1431,0.030637255,POSITIVE,1431
1432,0.013997114,POSITIVE,1432
1433,0.05625,POSITIVE,1433
1434,0.0171875,POSITIVE,1434
1435,0.098571429,POSITIVE,1435
1436,0.1,POSITIVE,1436
1437,0.070833333,POSITIVE,1437
1438,0.136590909,POSITIVE,1438
1439,-0.017186147,NEGATIVE,1439
1440,0.149331409,POSITIVE,1440
1441,0.00995671,POSITIVE,1441
1442,0.082174603,POSITIVE,1442
1443,-0.009722222,NEGATIVE,1443
1444,0.13375,POSITIVE,1444
1445,-0.012445887,NEGATIVE,1445
1446,0.12641369,POSITIVE,1446
1447,0,NEUTRAL,1447
1448,0.103419913,POSITIVE,1448
1449,0.003571429,POSITIVE,1449
1450,0.051388889,POSITIVE,1450
1451,0.099931973,POSITIVE,1451
1452,0.233333333,POSITIVE,1452
1453,0.228333333,POSITIVE,1453
1454,0.114285714,POSITIVE,1454
1455,0.073690476,POSITIVE,1455
1456,0.170454545,POSITIVE,1456
1457,0.080639881,POSITIVE,1457
1458,0.12037037,POSITIVE,1458
1459,0.055555556,POSITIVE,1459
1460,0.028571429,POSITIVE,1460
1461,0.174803842,POSITIVE,1461
1462,0.08,POSITIVE,1462
1463,0.025,POSITIVE,1463
1464,0.086944444,POSITIVE,1464
1465,-0.025,NEGATIVE,1465
1466,0.085897436,POSITIVE,1466
1467,0.1675,POSITIVE,1467
1468,0.079274194,POSITIVE,1468
1469,0.1,POSITIVE,1469
1470,-0.03047619,NEGATIVE,1470
1471,0.070652174,POSITIVE,1471
1472,0.166666667,POSITIVE,1472
1473,-0.115416667,NEGATIVE,1473
1474,0.040136054,POSITIVE,1474
1475,0.177777778,POSITIVE,1475
1476,-0.088888889,NEGATIVE,1476
1477,0.08825188,POSITIVE,1477
1478,-0.057142857,NEGATIVE,1478
1479,0.035714286,POSITIVE,1479
1480,0.131469979,POSITIVE,1480
1481,0.093563312,POSITIVE,1481
1482,0.178636364,POSITIVE,1482
1483,0.010714286,POSITIVE,1483
1484,0.06547619,POSITIVE,1484
1485,0.212878788,POSITIVE,1485
1486,0,NEUTRAL,1486
1487,-0.006277056,NEGATIVE,1487
1488,0,NEUTRAL,1488
1489,0.5,POSITIVE,1489
1490,-0.025,NEGATIVE,1490
1491,-0.033673469,NEGATIVE,1491
1492,0.141666667,POSITIVE,1492
1493,0.112582418,POSITIVE,1493
1494,-0.001455026,NEGATIVE,1494
1495,0.044298246,POSITIVE,1495
1496,0.159598214,POSITIVE,1496
1497,0.103888889,POSITIVE,1497
1498,0.076521164,POSITIVE,1498
1499,0.065333333,POSITIVE,1499
1500,0.124175824,POSITIVE,1500
1501,0.029166667,POSITIVE,1501
1502,0.140391156,POSITIVE,1502
1503,0.116450216,POSITIVE,1503
1504,0.094761905,POSITIVE,1504
1505,0.152813853,POSITIVE,1505
1506,0.140538847,POSITIVE,1506
1507,0.09469697,POSITIVE,1507
1508,-0.118333333,NEGATIVE,1508
1509,0.1203125,POSITIVE,1509
1510,0.0625,POSITIVE,1510
1511,-0.033333333,NEGATIVE,1511
1512,0.10843254,POSITIVE,1512
1513,-0.15,NEGATIVE,1513
1514,0.1,POSITIVE,1514
1515,0.305555556,POSITIVE,1515
1516,0.120238095,POSITIVE,1516
1517,0.05,POSITIVE,1517
1518,0.075,POSITIVE,1518
1519,-0.075703934,NEGATIVE,1519
1520,0.064351852,POSITIVE,1520
1521,-0.041798942,NEGATIVE,1521
1522,0,NEUTRAL,1522
1523,0.144444444,POSITIVE,1523
1524,0.015909091,POSITIVE,1524
1525,0.166666667,POSITIVE,1525
1526,0.45,POSITIVE,1526
1527,0.094444444,POSITIVE,1527
1528,0.102058824,POSITIVE,1528
1529,0.108333333,POSITIVE,1529
1530,0.090833333,POSITIVE,1530
1531,-0.101666667,NEGATIVE,1531
1532,-0.075,NEGATIVE,1532
1533,0.2,POSITIVE,1533
1534,-0.025,NEGATIVE,1534
1535,0.167965368,POSITIVE,1535
1536,0.033333333,POSITIVE,1536
1537,0.067582418,POSITIVE,1537
1538,0.225,POSITIVE,1538
1539,0.214285714,POSITIVE,1539
1540,0.054545455,POSITIVE,1540
1541,0.091666667,POSITIVE,1541
1542,0.113333333,POSITIVE,1542
1543,0.4,POSITIVE,1543
1544,-0.086607143,NEGATIVE,1544
1545,0.266666667,POSITIVE,1545
1546,-0.185204082,NEGATIVE,1546
1547,-0.20625,NEGATIVE,1547
1548,0.002916667,POSITIVE,1548
1549,0.16407563,POSITIVE,1549
1550,0.058333333,POSITIVE,1550
1551,0.131047619,POSITIVE,1551
1552,0,NEUTRAL,1552
1553,0.238095238,POSITIVE,1553
1554,0.026420455,POSITIVE,1554
1555,0,NEUTRAL,1555
1556,-0.054482323,NEGATIVE,1556
1557,0.203231293,POSITIVE,1557
1558,0.096078431,POSITIVE,1558
1559,0.200416667,POSITIVE,1559
1560,-0.040601504,NEGATIVE,1560
1561,-0.012938596,NEGATIVE,1561
1562,0.253333333,POSITIVE,1562
1563,0,NEUTRAL,1563
1564,0.136033058,POSITIVE,1564
1565,0.009027778,POSITIVE,1565
1566,0.05280112,POSITIVE,1566
1567,-0.008033333,NEGATIVE,1567
1568,0,NEUTRAL,1568
1569,0.061160714,POSITIVE,1569
1570,0.107142857,POSITIVE,1570
1571,0.09,POSITIVE,1571
1572,0.015530303,POSITIVE,1572
1573,0.333333333,POSITIVE,1573
1574,0.2,POSITIVE,1574
1575,0,NEUTRAL,1575
1576,0.03452381,POSITIVE,1576
